passer,recipient,x,y,match_id
Nicholas Williams Arthuer,Lamine Yamal Nasraoui Ebana,95.1,51.2,3942226
Fabián Ruiz Peña,Nicholas Williams Arthuer,20.8,16.4,3942226
Aymeric Laporte,José Ignacio Fernández Iglesias,33.0,14.1,3942226
José Ignacio Fernández Iglesias,Álvaro Borja Morata Martín,43.0,49.2,3942226
Rodrigo Hernández Cascante,Fabián Ruiz Peña,56.0,65.8,3942226
Fabián Ruiz Peña,Marc Cucurella Saseta,55.9,38.2,3942226
Marc Cucurella Saseta,Fabián Ruiz Peña,63.8,7.1,3942226
Fabián Ruiz Peña,Daniel Carvajal Ramos,48.3,44.3,3942226
Daniel Carvajal Ramos,Fabián Ruiz Peña,53.4,67.1,3942226
Fabián Ruiz Peña,Daniel Olmo Carvajal,61.9,53.6,3942226
Fabián Ruiz Peña,Álvaro Borja Morata Martín,87.2,42.1,3942226
Álvaro Borja Morata Martín,Daniel Olmo Carvajal,91.3,53.4,3942226
Daniel Carvajal Ramos,Marc Cucurella Saseta,73.6,45.2,3942226
Daniel Olmo Carvajal,Rodrigo Hernández Cascante,90.0,59.2,3942226
Rodrigo Hernández Cascante,Aymeric Laporte,77.7,50.9,3942226
Aymeric Laporte,Fabián Ruiz Peña,63.4,26.3,3942226
Fabián Ruiz Peña,Rodrigo Hernández Cascante,74.0,39.0,3942226
Rodrigo Hernández Cascante,Daniel Carvajal Ramos,62.7,42.5,3942226
Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,64.9,68.9,3942226
Daniel Olmo Carvajal,Álvaro Borja Morata Martín,17.3,69.6,3942226
Unai Simón Mendibil,Fabián Ruiz Peña,6.0,40.8,3942226
Fabián Ruiz Peña,José Ignacio Fernández Iglesias,17.3,41.9,3942226
José Ignacio Fernández Iglesias,Daniel Carvajal Ramos,9.7,64.3,3942226
Daniel Carvajal Ramos,Daniel Olmo Carvajal,21.7,74.0,3942226
Daniel Olmo Carvajal,Álvaro Borja Morata Martín,35.9,52.5,3942226
José Ignacio Fernández Iglesias,Fabián Ruiz Peña,39.2,44.5,3942226
Fabián Ruiz Peña,José Ignacio Fernández Iglesias,48.5,43.7,3942226
José Ignacio Fernández Iglesias,Daniel Olmo Carvajal,36.2,47.1,3942226
José Ignacio Fernández Iglesias,Aymeric Laporte,56.4,66.6,3942226
Aymeric Laporte,Nicholas Williams Arthuer,55.6,21.5,3942226
Nicholas Williams Arthuer,Rodrigo Hernández Cascante,72.5,19.0,3942226
Rodrigo Hernández Cascante,Fabián Ruiz Peña,64.3,19.4,3942226
Fabián Ruiz Peña,Daniel Olmo Carvajal,77.7,49.1,3942226
Daniel Olmo Carvajal,Ferrán Torres García,92.2,60.7,3942226
Ferrán Torres García,Daniel Carvajal Ramos,100.1,73.4,3942226
Daniel Carvajal Ramos,Fabián Ruiz Peña,79.7,60.5,3942226
Unai Simón Mendibil,Álvaro Borja Morata Martín,9.8,40.6,3942226
Fabián Ruiz Peña,Rodrigo Hernández Cascante,84.1,34.1,3942226
Rodrigo Hernández Cascante,Daniel Olmo Carvajal,111.5,50.3,3942226
Unai Simón Mendibil,José Ignacio Fernández Iglesias,13.8,51.0,3942226
José Ignacio Fernández Iglesias,Daniel Carvajal Ramos,48.8,57.8,3942226
Daniel Carvajal Ramos,Unai Simón Mendibil,45.9,69.6,3942226
Unai Simón Mendibil,José Ignacio Fernández Iglesias,18.8,39.2,3942226
José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,37.7,57.4,3942226
Rodrigo Hernández Cascante,Fabián Ruiz Peña,29.9,54.4,3942226
Fabián Ruiz Peña,Unai Simón Mendibil,33.4,39.8,3942226
Unai Simón Mendibil,Nicholas Williams Arthuer,11.8,39.8,3942226
Nicholas Williams Arthuer,Álvaro Borja Morata Martín,56.7,15.5,3942226
Álvaro Borja Morata Martín,Marc Cucurella Saseta,49.8,7.5,3942226
Marc Cucurella Saseta,Aymeric Laporte,49.0,1.4,3942226
Aymeric Laporte,Fabián Ruiz Peña,31.9,7.1,3942226
Fabián Ruiz Peña,Álvaro Borja Morata Martín,35.7,17.0,3942226
Álvaro Borja Morata Martín,Nicholas Williams Arthuer,54.3,22.6,3942226
Unai Simón Mendibil,Daniel Olmo Carvajal,8.3,44.5,3942226
Daniel Olmo Carvajal,Ferrán Torres García,50.0,71.8,3942226
Ferrán Torres García,Rodrigo Hernández Cascante,60.1,76.2,3942226
Rodrigo Hernández Cascante,Fabián Ruiz Peña,62.1,58.5,3942226
Fabián Ruiz Peña,Nicholas Williams Arthuer,69.2,27.9,3942226
Nicholas Williams Arthuer,Álvaro Borja Morata Martín,94.1,5.3,3942226
Álvaro Borja Morata Martín,Rodrigo Hernández Cascante,83.5,4.8,3942226
Rodrigo Hernández Cascante,Daniel Carvajal Ramos,75.5,12.7,3942226
Daniel Carvajal Ramos,José Ignacio Fernández Iglesias,71.4,52.3,3942226
José Ignacio Fernández Iglesias,Fabián Ruiz Peña,73.1,38.8,3942226
Fabián Ruiz Peña,Rodrigo Hernández Cascante,85.8,33.2,3942226
Rodrigo Hernández Cascante,Marc Cucurella Saseta,78.5,23.9,3942226
Marc Cucurella Saseta,Álvaro Borja Morata Martín,78.9,6.7,3942226
Álvaro Borja Morata Martín,Marc Cucurella Saseta,91.1,3.8,3942226
Marc Cucurella Saseta,Rodrigo Hernández Cascante,76.5,8.6,3942226
Rodrigo Hernández Cascante,Fabián Ruiz Peña,72.4,19.7,3942226
Fabián Ruiz Peña,Álvaro Borja Morata Martín,84.2,20.4,3942226
Álvaro Borja Morata Martín,Fabián Ruiz Peña,92.2,2.6,3942226
Fabián Ruiz Peña,Marc Cucurella Saseta,82.9,3.0,3942226
Marc Cucurella Saseta,Aymeric Laporte,47.6,4.4,3942226
Aymeric Laporte,Marc Cucurella Saseta,49.0,15.9,3942226
Marc Cucurella Saseta,Álvaro Borja Morata Martín,52.6,8.4,3942226
Álvaro Borja Morata Martín,Ferrán Torres García,64.9,18.2,3942226
Marc Cucurella Saseta,Nicholas Williams Arthuer,9.8,30.5,3942226
Nicholas Williams Arthuer,Fabián Ruiz Peña,23.1,11.3,3942226
Fabián Ruiz Peña,Marc Cucurella Saseta,23.3,21.5,3942226
Marc Cucurella Saseta,Fabián Ruiz Peña,17.1,19.0,3942226
Fabián Ruiz Peña,Marc Cucurella Saseta,25.9,20.6,3942226
Marc Cucurella Saseta,Nicholas Williams Arthuer,30.6,10.2,3942226
Aymeric Laporte,Unai Simón Mendibil,6.0,30.0,3942226
Unai Simón Mendibil,Álvaro Borja Morata Martín,7.8,37.0,3942226
Daniel Carvajal Ramos,Daniel Olmo Carvajal,16.4,48.9,3942226
Daniel Olmo Carvajal,Rodrigo Hernández Cascante,27.9,45.4,3942226
Rodrigo Hernández Cascante,Ferrán Torres García,41.1,57.0,3942226
Ferrán Torres García,Aymeric Laporte,100.9,64.6,3942226
Daniel Carvajal Ramos,Ferrán Torres García,21.1,51.4,3942226
Ferrán Torres García,Rodrigo Hernández Cascante,30.6,45.4,3942226
Rodrigo Hernández Cascante,Fabián Ruiz Peña,27.3,35.6,3942226
Fabián Ruiz Peña,Marc Cucurella Saseta,32.6,23.3,3942226
Marc Cucurella Saseta,Nicholas Williams Arthuer,44.1,8.7,3942226
Nicholas Williams Arthuer,Fabián Ruiz Peña,54.0,3.8,3942226
Fabián Ruiz Peña,Nicholas Williams Arthuer,63.1,7.7,3942226
Nicholas Williams Arthuer,Álvaro Borja Morata Martín,90.0,21.7,3942226
Álvaro Borja Morata Martín,Ferrán Torres García,81.5,25.0,3942226
Ferrán Torres García,Rodrigo Hernández Cascante,89.0,52.7,3942226
Rodrigo Hernández Cascante,Daniel Carvajal Ramos,75.8,38.0,3942226
Daniel Carvajal Ramos,Ferrán Torres García,73.3,58.7,3942226
Ferrán Torres García,Daniel Carvajal Ramos,84.6,73.4,3942226
Daniel Carvajal Ramos,Unai Simón Mendibil,19.1,53.8,3942226
Unai Simón Mendibil,Daniel Olmo Carvajal,4.0,53.0,3942226
Marc Cucurella Saseta,Rodrigo Hernández Cascante,15.3,23.9,3942226
Rodrigo Hernández Cascante,Ferrán Torres García,21.7,30.1,3942226
Ferrán Torres García,Rodrigo Hernández Cascante,35.2,40.1,3942226
Rodrigo Hernández Cascante,Daniel Olmo Carvajal,33.2,37.8,3942226
Daniel Carvajal Ramos,Fabián Ruiz Peña,42.9,80.0,3942226
Fabián Ruiz Peña,Daniel Carvajal Ramos,47.6,64.5,3942226
Daniel Carvajal Ramos,Rodrigo Hernández Cascante,47.0,72.6,3942226
Rodrigo Hernández Cascante,Mikel Merino Zazón,65.4,60.7,3942226
Mikel Merino Zazón,Fabián Ruiz Peña,61.9,69.6,3942226
Fabián Ruiz Peña,Mikel Oyarzabal Ugarte,90.4,47.4,3942226
Mikel Merino Zazón,Daniel Olmo Carvajal,101.9,47.7,3942226
José Ignacio Fernández Iglesias,Marc Cucurella Saseta,3.3,9.9,3942226
Unai Simón Mendibil,Aymeric Laporte,6.0,45.0,3942226
Unai Simón Mendibil,Mikel Merino Zazón,6.0,41.8,3942226
Aymeric Laporte,Mikel Merino Zazón,32.6,30.3,3942226
Mikel Merino Zazón,Fabián Ruiz Peña,46.5,39.8,3942226
Fabián Ruiz Peña,Ferrán Torres García,56.5,34.3,3942226
Ferrán Torres García,Rodrigo Hernández Cascante,55.9,40.8,3942226
José Ignacio Fernández Iglesias,Fabián Ruiz Peña,51.4,40.6,3942226
Fabián Ruiz Peña,Marc Cucurella Saseta,63.1,26.3,3942226
Marc Cucurella Saseta,Mikel Oyarzabal Ugarte,71.2,7.3,3942226
Mikel Oyarzabal Ugarte,Daniel Olmo Carvajal,83.1,8.2,3942226
Daniel Olmo Carvajal,Mikel Oyarzabal Ugarte,77.1,3.8,3942226
Mikel Oyarzabal Ugarte,Daniel Olmo Carvajal,78.3,10.9,3942226
Daniel Olmo Carvajal,Mikel Oyarzabal Ugarte,74.7,2.0,3942226
Mikel Oyarzabal Ugarte,Daniel Olmo Carvajal,82.0,3.6,3942226
Daniel Olmo Carvajal,Fabián Ruiz Peña,81.1,14.9,3942226
Fabián Ruiz Peña,Daniel Carvajal Ramos,78.0,21.4,3942226
Daniel Carvajal Ramos,Mikel Merino Zazón,84.6,49.1,3942226
Mikel Merino Zazón,Fabián Ruiz Peña,91.5,38.4,3942226
Unai Simón Mendibil,Mikel Oyarzabal Ugarte,13.1,33.2,3942226
Mikel Oyarzabal Ugarte,Daniel Olmo Carvajal,76.9,35.0,3942226
Daniel Olmo Carvajal,Marc Cucurella Saseta,70.6,34.3,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,64.3,10.9,3942226
Daniel Olmo Carvajal,Mikel Oyarzabal Ugarte,77.5,21.4,3942226
Mikel Merino Zazón,Mikel Oyarzabal Ugarte,18.8,46.1,3942226
Mikel Oyarzabal Ugarte,Rodrigo Hernández Cascante,60.0,40.0,3942226
Rodrigo Hernández Cascante,Mikel Merino Zazón,41.1,37.6,3942226
Fabián Ruiz Peña,Mikel Merino Zazón,36.6,12.1,3942226
Mikel Merino Zazón,Rodrigo Hernández Cascante,53.4,13.7,3942226
Rodrigo Hernández Cascante,Unai Simón Mendibil,48.5,21.7,3942226
Unai Simón Mendibil,Rodrigo Hernández Cascante,21.7,41.8,3942226
Rodrigo Hernández Cascante,Daniel Carvajal Ramos,41.3,37.2,3942226
Fabián Ruiz Peña,Rodrigo Hernández Cascante,69.8,14.9,3942226
Rodrigo Hernández Cascante,Mikel Merino Zazón,69.6,27.0,3942226
Mikel Merino Zazón,Fabián Ruiz Peña,78.7,18.6,3942226
Fabián Ruiz Peña,Daniel Olmo Carvajal,85.8,10.4,3942226
Daniel Olmo Carvajal,Fabián Ruiz Peña,96.9,6.2,3942226
Mikel Merino Zazón,Rodrigo Hernández Cascante,84.8,19.8,3942226
Rodrigo Hernández Cascante,Mikel Merino Zazón,88.2,17.5,3942226
Mikel Merino Zazón,Mikel Oyarzabal Ugarte,85.5,25.7,3942226
Unai Simón Mendibil,Marc Cucurella Saseta,15.6,54.0,3942226
Marc Cucurella Saseta,Aymeric Laporte,49.2,8.0,3942226
Aymeric Laporte,José Ignacio Fernández Iglesias,51.6,30.5,3942226
José Ignacio Fernández Iglesias,Daniel Carvajal Ramos,50.4,48.3,3942226
Daniel Carvajal Ramos,Ferrán Torres García,62.5,69.6,3942226
Mikel Oyarzabal Ugarte,Rodrigo Hernández Cascante,61.0,40.1,3942226
Rodrigo Hernández Cascante,Daniel Carvajal Ramos,47.5,44.4,3942226
Daniel Carvajal Ramos,Mikel Oyarzabal Ugarte,51.2,73.0,3942226
Mikel Oyarzabal Ugarte,Mikel Merino Zazón,70.8,63.7,3942226
Mikel Merino Zazón,Fabián Ruiz Peña,64.5,67.0,3942226
Fabián Ruiz Peña,Aymeric Laporte,54.8,43.0,3942226
Aymeric Laporte,Marc Cucurella Saseta,43.8,33.2,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,63.7,10.5,3942226
Daniel Olmo Carvajal,Ferrán Torres García,110.8,8.2,3942226
Aymeric Laporte,Mikel Oyarzabal Ugarte,79.0,51.6,3942226
Mikel Oyarzabal Ugarte,Mikel Merino Zazón,96.9,50.3,3942226
Mikel Merino Zazón,Mikel Oyarzabal Ugarte,98.1,51.6,3942226
Unai Simón Mendibil,Mikel Merino Zazón,14.7,39.1,3942226
Aymeric Laporte,Unai Simón Mendibil,12.2,30.4,3942226
Unai Simón Mendibil,José Ignacio Fernández Iglesias,14.5,39.4,3942226
José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,20.5,57.8,3942226
Rodrigo Hernández Cascante,Mikel Merino Zazón,43.2,57.5,3942226
Mikel Merino Zazón,Marc Cucurella Saseta,56.5,46.2,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,65.4,10.1,3942226
Daniel Olmo Carvajal,Fabián Ruiz Peña,80.5,8.5,3942226
Fabián Ruiz Peña,Daniel Olmo Carvajal,82.4,23.1,3942226
Daniel Olmo Carvajal,Aymeric Laporte,79.8,7.0,3942226
Aymeric Laporte,Unai Simón Mendibil,64.2,16.4,3942226
Unai Simón Mendibil,Fabián Ruiz Peña,41.2,51.9,3942226
Fabián Ruiz Peña,Mikel Merino Zazón,64.5,26.9,3942226
Mikel Merino Zazón,Daniel Olmo Carvajal,80.1,12.9,3942226
Rodrigo Hernández Cascante,Mikel Oyarzabal Ugarte,76.4,60.6,3942226
Aymeric Laporte,Rodrigo Hernández Cascante,62.2,45.0,3942226
Rodrigo Hernández Cascante,Aymeric Laporte,66.8,45.0,3942226
Aymeric Laporte,Marc Cucurella Saseta,56.3,37.9,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,70.0,8.7,3942226
Daniel Olmo Carvajal,Marc Cucurella Saseta,91.5,3.9,3942226
Marc Cucurella Saseta,Rodrigo Hernández Cascante,77.0,7.4,3942226
Rodrigo Hernández Cascante,Aymeric Laporte,64.2,8.5,3942226
Aymeric Laporte,Fabián Ruiz Peña,50.1,23.5,3942226
Fabián Ruiz Peña,José Ignacio Fernández Iglesias,63.0,27.2,3942226
José Ignacio Fernández Iglesias,Ferrán Torres García,61.7,58.7,3942226
Ferrán Torres García,Unai Simón Mendibil,65.0,75.4,3942226
Unai Simón Mendibil,Marc Cucurella Saseta,29.5,45.7,3942226
Marc Cucurella Saseta,Aymeric Laporte,56.5,6.7,3942226
Aymeric Laporte,Marc Cucurella Saseta,53.7,18.0,3942226
Marc Cucurella Saseta,Fabián Ruiz Peña,82.1,16.9,3942226
Fabián Ruiz Peña,Ferrán Torres García,82.1,43.4,3942226
Ferrán Torres García,Daniel Carvajal Ramos,101.4,74.1,3942226
Daniel Carvajal Ramos,Ferrán Torres García,86.1,67.2,3942226
Ferrán Torres García,Daniel Carvajal Ramos,99.2,75.3,3942226
Fabián Ruiz Peña,Rodrigo Hernández Cascante,81.8,76.9,3942226
Daniel Carvajal Ramos,José Ignacio Fernández Iglesias,86.4,76.4,3942226
José Ignacio Fernández Iglesias,Mikel Merino Zazón,81.3,55.5,3942226
Mikel Merino Zazón,Daniel Olmo Carvajal,87.9,36.8,3942226
Rodrigo Hernández Cascante,Aymeric Laporte,91.2,35.6,3942226
Aymeric Laporte,Daniel Olmo Carvajal,69.6,25.8,3942226
Daniel Olmo Carvajal,Marc Cucurella Saseta,98.9,12.1,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,104.6,5.9,3942226
Daniel Olmo Carvajal,José Ignacio Fernández Iglesias,84.4,22.6,3942226
José Ignacio Fernández Iglesias,Aymeric Laporte,65.0,41.9,3942226
Aymeric Laporte,Marc Cucurella Saseta,73.9,15.7,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,87.5,5.4,3942226
Daniel Olmo Carvajal,Marc Cucurella Saseta,91.8,23.8,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,84.4,8.5,3942226
Daniel Olmo Carvajal,Marc Cucurella Saseta,90.0,6.4,3942226
Marc Cucurella Saseta,Aymeric Laporte,78.2,8.2,3942226
Aymeric Laporte,José Ignacio Fernández Iglesias,68.0,18.0,3942226
José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,63.0,45.7,3942226
Rodrigo Hernández Cascante,José Ignacio Fernández Iglesias,67.3,41.1,3942226
José Ignacio Fernández Iglesias,Aymeric Laporte,63.4,46.2,3942226
Aymeric Laporte,Mikel Merino Zazón,88.9,22.0,3942226
Aymeric Laporte,Mikel Oyarzabal Ugarte,31.8,24.1,3942226
Mikel Oyarzabal Ugarte,Fabián Ruiz Peña,27.2,20.7,3942226
José Ignacio Fernández Iglesias,Aymeric Laporte,40.4,41.1,3942226
Aymeric Laporte,Fabián Ruiz Peña,46.9,28.2,3942226
Fabián Ruiz Peña,Aymeric Laporte,50.9,21.2,3942226
Aymeric Laporte,José Ignacio Fernández Iglesias,40.9,28.9,3942226
Marc Cucurella Saseta,Unai Simón Mendibil,30.7,39.7,3942226
Mikel Merino Zazón,José Ignacio Fernández Iglesias,51.4,21.2,3942226
José Ignacio Fernández Iglesias,Marc Cucurella Saseta,47.1,27.7,3942226
Marc Cucurella Saseta,Unai Simón Mendibil,45.1,11.8,3942226
Unai Simón Mendibil,Mikel Merino Zazón,27.0,41.1,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,75.4,0.1,3942226
Daniel Olmo Carvajal,Ferrán Torres García,81.8,29.4,3942226
Ferrán Torres García,Daniel Carvajal Ramos,76.7,76.6,3942226
Daniel Carvajal Ramos,Mikel Oyarzabal Ugarte,64.2,68.0,3942226
Mikel Oyarzabal Ugarte,Mikel Merino Zazón,70.8,75.3,3942226
Mikel Merino Zazón,Daniel Carvajal Ramos,82.9,57.3,3942226
Daniel Carvajal Ramos,Mikel Oyarzabal Ugarte,89.5,57.3,3942226
Aymeric Laporte,Unai Simón Mendibil,28.2,28.6,3942226
Unai Simón Mendibil,Mikel Oyarzabal Ugarte,11.1,37.8,3942226
Mikel Oyarzabal Ugarte,Ferrán Torres García,55.2,60.6,3942226
Rodrigo Hernández Cascante,Mikel Merino Zazón,67.7,26.6,3942226
Mikel Merino Zazón,Mikel Oyarzabal Ugarte,72.4,22.6,3942226
Daniel Carvajal Ramos,Rodrigo Hernández Cascante,52.0,70.3,3942226
Rodrigo Hernández Cascante,Mikel Merino Zazón,55.9,63.7,3942226
Unai Simón Mendibil,José Ignacio Fernández Iglesias,9.0,41.3,3942226
José Ignacio Fernández Iglesias,Mikel Oyarzabal Ugarte,22.7,55.8,3942226
Mikel Oyarzabal Ugarte,Rodrigo Hernández Cascante,39.1,52.9,3942226
Rodrigo Hernández Cascante,Mikel Merino Zazón,43.9,43.5,3942226
Mikel Merino Zazón,Marc Cucurella Saseta,50.8,17.3,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,72.7,6.8,3942226
Daniel Olmo Carvajal,Rodrigo Hernández Cascante,82.4,13.1,3942226
Rodrigo Hernández Cascante,Aymeric Laporte,69.2,23.9,3942226
Aymeric Laporte,Mikel Merino Zazón,63.6,9.8,3942226
Mikel Merino Zazón,Aymeric Laporte,66.9,3.5,3942226
Aymeric Laporte,Mikel Merino Zazón,56.2,12.1,3942226
Mikel Merino Zazón,Marc Cucurella Saseta,87.1,10.6,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,93.1,3.7,3942226
Daniel Olmo Carvajal,Mikel Merino Zazón,96.0,24.6,3942226
Ferrán Torres García,Aymeric Laporte,120.0,0.1,3942226
Rodrigo Hernández Cascante,José Ignacio Fernández Iglesias,59.5,21.1,3942226
José Ignacio Fernández Iglesias,Aymeric Laporte,52.4,27.4,3942226
Aymeric Laporte,Rodrigo Hernández Cascante,48.8,20.3,3942226
Rodrigo Hernández Cascante,Marc Cucurella Saseta,55.9,21.6,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,55.1,4.7,3942226
Daniel Olmo Carvajal,Mikel Oyarzabal Ugarte,89.4,17.3,3942226
Mikel Oyarzabal Ugarte,Daniel Olmo Carvajal,85.5,34.1,3942226
Daniel Olmo Carvajal,Mikel Merino Zazón,93.4,25.1,3942226
Daniel Carvajal Ramos,José Ignacio Fernández Iglesias,69.9,50.7,3942226
José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,59.4,46.6,3942226
Rodrigo Hernández Cascante,Mikel Oyarzabal Ugarte,66.9,39.2,3942226
Mikel Oyarzabal Ugarte,Ferrán Torres García,86.0,59.4,3942226
José Ignacio Fernández Iglesias,Daniel Carvajal Ramos,33.7,40.4,3942226
Daniel Carvajal Ramos,Rodrigo Hernández Cascante,50.0,49.2,3942226
Rodrigo Hernández Cascante,Mikel Oyarzabal Ugarte,54.4,41.5,3942226
Rodrigo Hernández Cascante,José Ignacio Fernández Iglesias,47.7,55.0,3942226
José Ignacio Fernández Iglesias,Unai Simón Mendibil,35.2,52.9,3942226
Unai Simón Mendibil,Daniel Carvajal Ramos,15.0,40.4,3942226
Mikel Oyarzabal Ugarte,Daniel Carvajal Ramos,55.9,72.6,3942226
Daniel Carvajal Ramos,Mikel Merino Zazón,49.0,70.0,3942226
Mikel Merino Zazón,Marc Cucurella Saseta,54.4,36.4,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,54.7,11.1,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,86.3,2.9,3942226
Daniel Olmo Carvajal,Mikel Merino Zazón,105.1,7.1,3942226
Mikel Merino Zazón,Daniel Olmo Carvajal,98.0,10.9,3942226
Daniel Olmo Carvajal,Mikel Merino Zazón,95.4,5.2,3942226
Mikel Merino Zazón,Daniel Olmo Carvajal,98.8,3.7,3942226
José Ignacio Fernández Iglesias,Unai Simón Mendibil,43.7,26.5,3942226
Daniel Carvajal Ramos,José Luis Sanmartín Mato,78.3,80.0,3942226
José Luis Sanmartín Mato,Ferrán Torres García,90.8,74.6,3942226
José Luis Sanmartín Mato,Daniel Carvajal Ramos,90.3,74.6,3942226
Daniel Carvajal Ramos,Mikel Oyarzabal Ugarte,83.6,75.6,3942226
Mikel Oyarzabal Ugarte,Ferrán Torres García,91.1,58.9,3942226
Daniel Carvajal Ramos,Marc Cucurella Saseta,89.1,77.5,3942226
Marc Cucurella Saseta,Daniel Olmo Carvajal,86.0,29.8,3942226
Daniel Olmo Carvajal,Mikel Merino Zazón,97.7,16.2,3942226
José Luis Sanmartín Mato,Ferrán Torres García,20.9,52.4,3942226
Mikel Oyarzabal Ugarte,Ferrán Torres García,57.5,57.5,3942226
Unai Simón Mendibil,José Luis Sanmartín Mato,6.0,35.3,3942226
Mikel Oyarzabal Ugarte,Rodrigo Hernández Cascante,84.5,9.4,3942226
Rodrigo Hernández Cascante,José Luis Sanmartín Mato,93.7,11.1,3942226
Álvaro Borja Morata Martín,Rodrigo Hernández Cascante,61.0,40.1,3941018
Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,48.9,39.0,3941018
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,41.5,53.7,3941018
Daniel Carvajal Ramos,Robin Aime Robert Le Normand,69.6,73.5,3941018
Robin Aime Robert Le Normand,Aymeric Laporte,53.5,57.0,3941018
Aymeric Laporte,Marc Cucurella Saseta,63.0,19.0,3941018
Marc Cucurella Saseta,Aymeric Laporte,76.1,7.3,3941018
Aymeric Laporte,Marc Cucurella Saseta,63.6,15.7,3941018
Marc Cucurella Saseta,Aymeric Laporte,77.0,9.7,3941018
Aymeric Laporte,Robin Aime Robert Le Normand,65.0,27.9,3941018
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,64.2,57.7,3941018
Daniel Carvajal Ramos,Robin Aime Robert Le Normand,78.4,72.2,3941018
Robin Aime Robert Le Normand,Aymeric Laporte,63.6,55.3,3941018
Aymeric Laporte,Nicholas Williams Arthuer,76.4,22.5,3941018
Aymeric Laporte,Fabián Ruiz Peña,57.2,47.2,3941018
Fabián Ruiz Peña,Rodrigo Hernández Cascante,68.4,50.8,3941018
Rodrigo Hernández Cascante,Fabián Ruiz Peña,65.4,55.9,3941018
Fabián Ruiz Peña,Rodrigo Hernández Cascante,70.2,52.5,3941018
Rodrigo Hernández Cascante,Aymeric Laporte,56.8,54.8,3941018
Aymeric Laporte,Daniel Carvajal Ramos,53.1,42.6,3941018
Daniel Carvajal Ramos,Rodrigo Hernández Cascante,63.7,68.8,3941018
Rodrigo Hernández Cascante,Aymeric Laporte,64.3,63.0,3941018
Aymeric Laporte,Marc Cucurella Saseta,67.6,26.1,3941018
Marc Cucurella Saseta,Nicholas Williams Arthuer,74.8,12.0,3941018
Nicholas Williams Arthuer,Aymeric Laporte,81.8,5.2,3941018
Aymeric Laporte,Robin Aime Robert Le Normand,63.6,15.7,3941018
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,65.4,52.5,3941018
Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,83.6,73.0,3941018
Lamine Yamal Nasraoui Ebana,Robin Aime Robert Le Normand,85.8,76.4,3941018
Robin Aime Robert Le Normand,Aymeric Laporte,70.7,53.7,3941018
Aymeric Laporte,Daniel Carvajal Ramos,84.3,31.5,3941018
Daniel Carvajal Ramos,Pedro González López,96.3,72.4,3941018
Aymeric Laporte,Marc Cucurella Saseta,62.0,5.2,3941018
Marc Cucurella Saseta,Fabián Ruiz Peña,77.2,11.6,3941018
Marc Cucurella Saseta,Rodrigo Hernández Cascante,81.3,15.1,3941018
Rodrigo Hernández Cascante,Aymeric Laporte,70.2,20.7,3941018
Aymeric Laporte,Robin Aime Robert Le Normand,62.0,13.4,3941018
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,53.5,43.5,3941018
Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,65.9,66.5,3941018
Lamine Yamal Nasraoui Ebana,Daniel Carvajal Ramos,92.4,77.6,3941018
Daniel Carvajal Ramos,Rodrigo Hernández Cascante,78.4,75.2,3941018
Rodrigo Hernández Cascante,Aymeric Laporte,69.9,51.4,3941018
